ANOMALY,FULLTEXT
0,اللي ما فهم بعد انو الاخبار اللي عم تطلع كل يوم ع جبران باسيل هي تلفيقات اقل ما يقال عنا تافهه  بيكون ساذج باقل…
0,كم تعداد الجيش الاردني  ؟
0,من اعطاك مفتاح بيروت حتي تمنع من تريد وتستقبل من تريد بيروت عاصمه مشرعه الابواب
0,ما فهمت من المخطئ
1,صدق الوئام لان الكتله السياسيه التي تقود اليوم قاطره العهر السياسي لم تتواني في هتك المسلمات وتجاوز ك…
0,انت اكيد بتشبه وليد جان بولاد
0,سيري الناس كيف سيزحف كل من اساء لسوريا وحلفاء سوريا للاعتذار نادمين خانعين
1,ما ابيخك ولوه
0,ما بيستقو الا علي لضعاف
1,ازا مانك قد الخبز والملح روح كول هوا مع امثالك ياغالي
1,جبران باسيل ل كارولين صرنا معودين علي الخوزئه قبل امير قطر فيه كارلوس سليم اغني رجل بالعالم مسحنا صب…
1,انت بوق ايراني مجوسي رخيص سعرك كلفول السوداني
0,يجب ان تعمم علي كافه وظائف الدوله
1,صدام بالكندره خلاه ياسلم 😂
0,والله العظيم انا مش فهمان ولا كلمه قالها وهاب حدا بس يترجملي
0,وقاتله كمال جنبلاط وقاتله الحريري وجبران التويني وسمير قصير وسليم اللوزي والشيخ حسن خالد وكتار من الاحرار في بل…
0,ديما اكتر شخص مستفز عا تي في هوا الحريه
0,شو يلي بيضه  ؟   العرب مو بيض
1,الله ينصر المسلمين والعرب من داعم الارهاب المجرم تميم
1,مي شيدياق ناحسه سما هالحكومه ياجماعه غيروها بركي بيمشي الحال
0,بدنا نيزك او شي قنبله هيدروجينيه
1,هيدا انسان تافه وكاذب كل هدف المقال القواص علي جبران باسيل
1,خليك عم تجرب تفتن هيده شغلتك
0,من اهم الاشارات في حديث السيد نصر الله ذكر وثائق وكيليكس بالنسبه للثقه بالرئيس عون والوزير جبران باسيل
0,بعد تاكيده ان لا خلاف ايديولوجي مع اسرائيل وزير خارجيه العهد القوي جبران باسيل يؤكد في مقابله مع قناه سيانان ان امن…
0,هدا الشعب اللي طرد الاسرائيلي  لازم يصحي يوم ويطرد اصحاب المواكب  لبنان كان دره المنطقه  مو حرام…
1,كول هوا يامهجن ياخليه نحل قذره منتشرين من حر ماتونسون
1,وزير الخارجيه اللبناني جبران باسيل يبعتلو حمي يقول عمده قريه شرق سلوي كسر الحصار علي قريته بحضور القمه
0,شكرا معالي وزير العدل
1,هيك بتزعل عمك السيء نصر الله وعمتكن كلكن شريفه ايران انت وتميم وابو صواويخ تحت سياده ايران وكلكم ال…
0,منيح تعلمت شي منيح من الفرس الصبر
0,من رفع الدعوي   ؟   واي الجوابين افصح واتم قولا
1,كول هوا  مك علي ام فالفيردي
1,التنين نفس الخريه
0,معك حق اخي ولكن هو من اتي بهم
1,روح انقبر ضب حالك
1,هه اعصابك ياهبيله
0,ولي انتي قوات انتي مش مع المناصفه   ؟   لكن سكري هالدكانه بمعراب ونزلي التحقي بالحزب ال…
0,باسيل لاعاده النازحين ودعم قطري للبنان باسيل يبحث لحل عقده تشكيل الحكومه
0,لا تخربوا اوطانكم كما فعل العرب
0,لو بدا تتاجر كانت من اول يوم اعلنت مرضها بس ياسيد لي كشف انو مريضه هوي المركز لي تعالجت فيه من بعد شفائها ورجعت هي اعلنت هلق اذا هي ضد توجهاتك السياسيه مش ضروري تكون رخيصه هي امراه ارادتها قويه وبحقلا متلا متل
0,طيب نحكي منطق معقول الشيخ نعيم حسن يقول علي الملا نؤيد سياسه وليد جنبلاط  ؟   معقول يعملوا اجتماع من لون…
1,يا استاذ وئام اتحدث معك من السويداء ونحن نقف معك ونشد من ازرك ولكن يبدو ان الشيطان الاكبر يقبع بالمختاره
1,ئوبه كلاب خربوها وقعدوا علي تلتها
0,دوله رائس حكومي في ولد ما اله كلمه
1,اسال سيدك حسن نصر الله كم قبض من قطر لبناء الجنوب لن تكون اكثر من عبد
0,اذا كنت تؤيد سياسه جبران باسيل او تعارضها الا انه لا يمكن لاي لبناني وطني ان يعترض علي عباره واحده مما جاء في كل…
0,نريد وطن ولاء شعبه وحكامه ومسؤوليه للوطن نريد وطن يعيد لابنائه امواله المنهوبه انا لتشريع قانون استعاده الاموال المنهوبه
0,عثمان يحمي الفاسدين في قوي الامن مما يجعله شريكهم
0,عفوا انت مخطئ الموضوع عنزه ولو طارت المواد الاعلاميه التي تستعمل لابراز موقفا ما مش لازم ت…
0,مايحتاج ارد عليك يكفي ردود احلي واطيب وارقي شعب لبنان دوم في قلب كل قطر  ربي يحفظكم ياهل لبن…
1,وانت اول عاهره عاهره بشار الاسد
0,سوال وجيه
0,كلو مستفيد طبيعي يتم عدم المبالاه
1,سبحان الله وين ما بروح بياخد الخراب معو شو هالبومه هيدا ولك شو هالغراب انشالله يهرب عالسفاره ويبعتوا عاسرائيل يستلم وزار…
1,صح طلعت ريحتكم ياسخف…
1,يا زلمي لي ما عم تفهموليد بيك زعيم الجبل الاول والاوحد حطا بدينتك
0,جبران باسيل هدد اسرائيل بامنها وقال اذا كانت اسرائيل تريد حقا ان تضمن امنها وهذا من حقها اذا عليها…
0,ولنا ايضا مهاره تجميل الواقع الزباله مثلا صور شوارع دمشق معالجه بالالوان والفلاتر والاضائه بشكل مبالغ فيه لدرجه لا تحاكي…
0,رح تبقي دمشق شوكيه بعيونن
0,بريطانيا ومعها توجهات مرتبه باوروبا متحمضه من روسيا من بعد قصه سكريبال ترامب انسحب من الاتفاق النوي ومتحمض لايران وممكن يلاقي دعم لاي عمليه او مقاطعه ضدها بعد ما حل مشكله كوريا فعليا محور المقاومه بالرغم من انتصاراته العسكريه وضعه السياس
0,تسلم ياحبيب الشام
1,الملفت بهيك حمار معبا ببنطلون مو انه منظومته الاخلاقيه عديمه الاخلاق تماما وانما اعتقاده انها متفوقه علي غيره
1,كلنا اللواء عثمان  اما المجرم مهما طال الزمن مكانه السجن والمحاسبه
1,كفوا السنتكم عن روح القائد الخالديلعن روحك ياجولاني كوليرا
0,تعوا نتفق ع شغله يامسؤولين يللي بدو يسرق يسرق بس بلا ما يخلينا نعرف 😎
1,جريده اخبار وصرمايتنا سوا معانيك هيدا كلام من مدرستك مدرسه صرامي هيك تعلمتها منك هيدي الجمله
0,هلا صرت عروبي ما كل عمرك تابع لايران وتعليمات الحزب
1,لنك رخيص
1,للخروف عون
0,رغم الظروف الي عاشها لبنان بالمرحله السابقه من حرب للاغتيالات وغيره  ما شفت متل الحاله الي ن…
0,مره جديده ضربه متعمده لل عهد القوي
1,اقترح عليك ان تسدو لبوزك
1,مصيرك ياوئام الي مزبله التاريخ والايام بيننا
0,شكرا علي طول بالك ياخ نزار وانك مش عم تاخود الامور بشكل شخصي
1,يا زلمي بشرفك اقرا التعليقات الناس قرفتك علي فرد نغمه غير
0,ما انت والرئيس من فرد خميره واللي جاب الرئيس وقفك علي اجريك  وماشين سوا بمخطط التفرقه
