offensive,ANOMALY,FULLTEXT
0,0,اللهم صل وسلم علي سيدنا محمد وعلي ال سيدنا محمد صلاه نكون بها في جاه حضره رسول الله  بقدر حب الله فيه وبحقه لديه  وبصلاته عليه  تزدنا بها ياالله حبا وعشقا ودا في قلب رسول الله صلي الله عليه وعلي اله وسلم  في الدنيا والاخره ياالله  ياكريم ياعظيم 🌷🌷💓
0,0,البنات في الجامعه 😂لالا يااحمت هات الشنته يااحمت  اهيهيهيهو
0,0,يحظ هالعام دام اختي فيه خريجهافرحي ياشعوري وضحكه قلبي ياهنا عمري ويا كل الفخر لي💙
0,0,ياتضحك يابلوك 😭😭
0,0,بص ياسهيله يابنتي هوا انا مش فاهم حاجه بس انا موافق موافق 😂😂
0,0,يا حلوج يادولت تقول  انا ملكيه خاصه تقصد زوجها طبعا سمعتن يالنسرات ياللي اربعوعشرين ساعه عناد مع رجالچ والا فارضه سيطرتج عليه سطروج مجانين فاصلين لا مرتاحين ولا هاجعين😂😂يالنسره🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️🏃🏻‍♀️
0,0,يامساء الخير  ياساكن بجوفي ياالوحيد اللي    ملازمني غلاک مسكنک ب القلب يااحلي ضيوفي واللہ يسعد لي يومک مع مساکاس…
1,0,اختفي الغبي يا غبي يالوح يادلخ تعال وين اختفيت
0,0,يا رب انسي يارب انسي يارب انسي يارب انسي يارب انسي يارب انسي يارب انسي يارب انسي يارب انسي يارب انسي يارب انسي
0,0,ياالله ثم ياالله ثم ياالله انك ترزقني مع سفير الامهات
0,0,اللهم امين يارب ياكريم شكرا يااخي العزيز الله يحفظك من كل شر
1,1,خلوني اشوفكم ياعيال الكلب ياوضيعين يافقر فايزين بكاس الملك وربي ما يفصل بيننا الا رب العباد
0,0,و ف وسط الطريق ووقفنا وسلمنا وودعنا ياقلبي  ورجعنا الطريق وحدينا ودموعنا ف عينينا ياقلبي ودعنا الحبايب  وفارقنا الحبايب  وصلنا النهايه  من قبل النهايه ياعيني  ياعيني علينا ياقلبي غالي غالي غالي  والجرح من
0,0,طلتك ياملح الايام ياالوجه الصبوح تجبر الخاطر وتحي العظام الميتهوالسرور اللي يجي والسرور اللي يروح انت سبت روحته وانت…
0,0,العيب فيكم ياف مناهجكم  اماشطارتي ياقلبي عليها ياروحي عليها😌
0,0,يا غيمتي البيضا  ياسماي الوسيعه ❤
1,1,يلا يازمالكويه ياولاد المتناكه ياشويه مناكيه في طيازها فلايك مينفعش مع كسمكم غير قله العقل
0,0,كل مغني وله موال وانا ارغولي لما يمول سوي في الاخر سوي في الاول مش ح يغني الا يامصر ياركوبه ركاب النصر سرقوكي
0,0,يا نعمه حياتي الحلوه يارضا قلبي بقربك💙
0,0,امين يارب العالمين وياك ياخوي فهد
1,0,تعال الحين انت منجدك البنت تختار الفندق وانت تدفع وكل اسبوع كذا ولا بالشهر ؟  هذا ياكذب ياغباء وانا اكره الكذابين والاغبياء
0,0,اكتشفت ان ما عندي كيد نسائي يامسكينه ياانا 🚶🏻‍♀️💔🥺
1,1,وانت مين ياحمساوي ياابو اصل واطي عشان تايد ولا ترفض
0,0,اللهم اني اسالك ان تريح قلبي وتصرف عني شتات العقل والتفكير ربي ان في قلبي اشياء كثيره لا يعلمها الا انت فحققها لي يارحيم يارب فرحه تغير مجري حياتي وخبر جميل اعجز عن شكرك عليه ربي ارزقني فرحه تجدد الروح في حياتي اللهم سعادات متتاليه لم تكن بالحسبان❤️
0,0,يا سر قلبي الحلو يامقصدي بكل الحكي
0,0,م تخيلت بيوم اني بفقده للابد وان يومه قبل يومي لاكن قدر الله وماشاء فعل لله ما اخذ ولله وله ما اعطي الله يرحمك يااخوي ياعضيدي ياقطعه من قلبي الله يرحمك ويرحم جميع المسلميناللهم نور له قبره وانس وحشته وسع مدخله اللهم اجعل قبره روضه من رياض الجنه رعد بندر الضويلي
0,0,ياام يسوع ياامي🙏 كل شهر مريمي وانتو بخير
0,0,الاتحاد النصر اوه يااتي ياموج البحر 💛🖤توقعاتكم للنتيجه
1,0,السيسي ده ديكتاتور وبيسجن الراي المعارض لازم يبقي عندنا ديمقراطيه وتقبل لل راي الاخر   انا بحب الصيف وبكره       يالا يامتخلف يازباله ابوك علي ابو ال جابك
1,0,اوعي تبطل اكل يامتاني ياكرباج يامقلوظ انت ياجيلي بالمهلبيه
0,0,ياويلها ياسواد ليلاه اللي تحط راسها بروسنا
1,1,لعنت الله عليك ياشارب بول البعير ياعبد امريكا  اذهب ابحث عن افريقي 😂😂
0,0,ماشاءالله الف مبروك يامعلمه ياقويه 💪🏻😩❤️❤️
0,0,يارب في وقت السحر ادعوك ياقدر يامقتدر ان تاخذ لي حقي من كل ظالم ظلمني اللهم انتقم من كل ظالم ظلمني اللهم ابتليهم بكل شيئ في حياتهم بصحتهم واعمارهم اللهم احشره يوم القيامه اعمه  اللهم امين
0,0,اللهم يامفرج الهموم يامدبر السماء والارض يالطيف يارؤوف ياارحم الراحمين ياشافي يامعافي اللهم اشفي عمتي زينب من مرضها وفر…
0,0,يامهيء الظروف ياخالق المسببات الملهم والممكن  لك امورنا كلها فمكنا
1,0,ياالعربي ياقناه العهر ذابحكم اردوغان موتو بقيظكم ياسفله
0,0,يافارج الهم ياكاشف الغم ياغافر الذنب ياقابل التوب اقبل توبتي واغفر لي
0,0,ياتريزيجيه ياجامد تسلم قدمك ياجميل
0,0,يا ينتهي كل هذايا انتهي انا
1,0,هيثم فاروق ده زملكاوي يابينسبورتس  مينفعش يكون موجود في تحليل الماتش ده ياولاد الشرموطه يابتوع الراي والراي الاخر
1,0,يا ابن الحرام يالقيط
1,0,وشوشني وديتها فين يامحول ياابو عين واحده  ؟   اول هام اسمها اعور  لما تحب تهزئني هزئني صح 😂😂
0,0,طرابلس ياام المداين ياموحده لبلادرايات الاستقلال تعلت ضوت نجوم سماكيا عاصمه ياحاسمه مبروك مجدك عاد❤️❤️
0,0,صباح الخميس  ياصباح الخير يايوم الخميسيا صباح الضحك من بعدالكدر ترسم البسمه علي وجه التعيسوتريح الاحباب من ضيق الصدرصباحكم راحه وخميسكم وناسه🌹
1,0,يالاسارتي ياابن الوسخه ياجبان سايب فتحي واجاي ومش عايز تعير
0,0,يا كاسر كل الثقل ياماخذ كل الشعور
0,0,🍃  يامن جلت قدرتك يامن يزهي نورهعجل يارب الفرج للمهدي بظهورهخل يقطع اصل الكفر يفنيه من جذورهوالكون يمليه بالعدل ويكمل سروره
0,0,هه صدق يااغني يااخليهم يشغلوا صوتي
0,0,ايه هاروت وماروت في التفسير والراجح الي اتفقو عليه العلماء انهم ياانس ياجن والعلم عند الله     وكانو يحذرون الناس قبل يورونهم السحر
0,0,انا ما عندي كفيل ياخطيب فين الساعات ياضاضا
1,0,طعم ايه ياوجه النكبه ياالمريسل انت بكبرك طعم
0,0,امين يارب ولك بالمثل يانهي 😍 ونتمني لك كل خير في حياتك ويجعلها كلها مسرات 🙏 صافي مبقا والو مابين الستين والسبعين 😂
0,0,لا اله الا الله يارب رحمتك ولطفك يارب
1,0,اه ياجورج يامعرص   ثلاثيات
1,0,بس ياخرم يابتاع مصنع الكراسي
0,0,يا كل عمري ياابتهاجي يافرحي 💛
0,0,😨😨 يالطيف اللطف يارب 🤣🤣
0,0,😂😂 جدع يااسكندراني ياامير البحر 👏
0,0,الحظ ماله خوي والحزن ماله ضميرو ان قلت ياهونها ما هوب ياهونها
1,0,يابنشري يايافعي كلناء نعلم انك مش عايش في عدنانت مولد لا لك ارض ولا اصل مغترب اتحدا ابوك تثبت انك في عدن لا تستغفل عقول الرجال كلناء نعرف ان مغزاء كلامك الخبيثتحريض وفتنه علي الشمالين في جنوب اليمنلاك
1,1,الشوط الثاني ياقاتل يامقتول ياعيال الكلب ياخدم
0,0,يادائم الفضل علي البريه ياباسط اليدين بالعطيه ياصاحب المواهب السنيه صل علي محمد وال محمد خير الوري سجيه واغفر لنا ياذا الع…
0,0,اللهم ثبت اقدامهم وانصرهم وانزل سكينتك عليهم اللهم اهزم اعدائهم وفرق صفوفهم يامغيث اغثهم يامغيث اغثهم يامغيث اغثه…
